,Adjusted Close
2010-08-16,4.43375
2010-08-17,4.575
2010-08-18,4.70625
2010-08-19,4.53875
2010-08-20,4.5975
2010-08-23,4.54625
2010-08-24,4.44875
2010-08-25,4.5625
2010-08-26,4.365
2010-08-27,4.525
2010-08-30,4.36875
2010-08-31,4.48375
2010-09-01,4.5925
2010-09-02,4.655
2010-09-03,4.79375
2010-09-07,4.795
2010-09-08,4.87
2010-09-09,4.95
2010-09-10,4.98625
2010-09-13,5.11375
2010-09-14,5.27625
2010-09-15,5.32
2010-09-16,5.50875
2010-09-17,5.52125
2010-09-20,5.65375
2010-09-21,5.635
2010-09-22,5.5
2010-09-23,5.54875
2010-09-24,5.615
2010-09-27,5.6525
2010-09-28,5.68375
2010-09-29,5.6875
2010-09-30,5.63
2010-10-01,5.63125
2010-10-04,5.605
2010-10-05,5.63875
2010-10-06,5.55625
2010-10-07,5.57375
2010-10-08,5.7775
2010-10-11,5.74
2010-10-12,5.8
2010-10-13,5.84875
2010-10-14,5.785
2010-10-15,5.7025
2010-10-18,5.77875
2010-10-19,5.61
2010-10-20,5.66375
2010-10-21,5.67625
2010-10-22,5.88375
2010-10-25,5.98875
2010-10-26,5.9975
2010-10-27,5.85
2010-10-28,5.87
2010-10-29,5.835
2010-11-01,5.8125
2010-11-02,5.85
2010-11-03,5.80375
2010-11-04,6.06125
2010-11-05,6.2825
2010-11-08,6.47
2010-11-09,6.4075
2010-11-10,6.48125
2010-11-11,6.49625
2010-11-12,6.31875
2010-11-15,6.21375
2010-11-16,6.25
2010-11-17,6.36375
2010-11-18,6.495
2010-11-19,6.78125
2010-11-22,6.87375
2010-11-23,6.94
2010-11-24,7.0725
2010-11-26,7.0625
2010-11-29,7.00375
2010-11-30,7.21625
2010-12-01,7.2375
2010-12-02,7.26125
2010-12-03,7.37875
2010-12-06,7.44375
2010-12-07,7.34
2010-12-08,7.33625
2010-12-09,7.37625
2010-12-10,7.50125
2010-12-13,7.46375
2010-12-14,7.09375
2010-12-15,6.8475
2010-12-16,7.01375
2010-12-17,7.16
2010-12-20,7.15375
2010-12-21,7.175
2010-12-22,6.81125
2010-12-23,6.85625
2010-12-27,6.8125
2010-12-28,6.68375
2010-12-29,6.825
2010-12-30,6.8925
2010-12-31,6.855
2011-01-03,6.94625
2011-01-04,6.83125
2011-01-05,6.9425
2011-01-06,6.83
2011-01-07,6.69375
2011-01-10,6.9025
2011-01-11,6.79875
2011-01-12,6.8775
2011-01-13,6.93375
2011-01-14,7.0375
2011-01-18,7.10375
2011-01-19,6.90125
2011-01-20,6.76125
2011-01-21,6.65625
2011-01-24,6.69
2011-01-25,6.625
2011-01-26,6.735
2011-01-27,7.47375
2011-01-28,7.46875
2011-01-31,7.4825
2011-02-01,7.5225
2011-02-02,7.42625
2011-02-03,7.5325
2011-02-04,7.9625
2011-02-07,8.18875
2011-02-08,8.37375
2011-02-09,8.30875
2011-02-10,8.64
2011-02-11,8.72625
2011-02-14,8.62
2011-02-15,8.4175
2011-02-16,8.47125
2011-02-17,8.44125
2011-02-18,8.48
2011-02-22,8.26875
2011-02-23,8.03125
2011-02-24,8.07
2011-02-25,8.2525
2011-02-28,8.27875
2011-03-01,8.05875
2011-03-02,7.985
2011-03-03,8.32
2011-03-04,8.41625
2011-03-07,8.4825
2011-03-08,8.68625
2011-03-09,8.60625
2011-03-10,8.46125
2011-03-11,8.68125
2011-03-14,8.53375
2011-03-15,8.44
2011-03-16,8.3925
2011-03-17,8.385
2011-03-18,7.91375
2011-03-21,8.18875
2011-03-22,8.02375
2011-03-23,8.115
2011-03-24,8.15625
2011-03-25,8.22375
2011-03-28,8.13875
2011-03-29,8.54
2011-03-30,8.62875
2011-03-31,8.50625
2011-04-01,9.15375
2011-04-04,9.31875
2011-04-05,9.50625
2011-04-06,9.2375
2011-04-07,9.1375
2011-04-08,8.925
2011-04-11,9.16125
2011-04-12,9.24625
2011-04-13,9.37
2011-04-14,9.17625
2011-04-15,9.23375
2011-04-18,9.26375
2011-04-19,9.725
2011-04-20,9.80625
2011-04-21,9.81625
2011-04-25,9.80875
2011-04-26,8.705
2011-04-27,8.75625
2011-04-28,8.78
2011-04-29,8.5575
2011-05-02,8.35
2011-05-03,8.09375
2011-05-04,8.165
2011-05-05,8.14375
2011-05-06,8.25
2011-05-09,8.21125
2011-05-10,8.425
2011-05-11,8.59125
2011-05-12,8.5075
2011-05-13,8.365
2011-05-16,8.09125
2011-05-17,8.01125
2011-05-18,8.38875
2011-05-19,8.36125
2011-05-20,8.17875
2011-05-23,8.125
2011-05-24,8.025
2011-05-25,8.00625
2011-05-26,8.2025
2011-05-27,8.17375
2011-05-31,8.1475
2011-06-01,8.32875
2011-06-02,8.27
2011-06-03,8.32
2011-06-06,8.14125
2011-06-07,8.0825
2011-06-08,7.81375
2011-06-09,8.15875
2011-06-10,8.015
2011-06-13,8.49625
2011-06-14,8.71
2011-06-15,8.50875
2011-06-16,8.5025
2011-06-17,8.50875
2011-06-20,8.98375
2011-06-21,9.2025
2011-06-22,9.035
2011-06-23,9.2025
2011-06-24,9.29625
2011-06-27,9.2875
2011-06-28,9.7
2011-06-29,9.63625
2011-06-30,9.66375
2011-07-01,9.90375
2011-07-05,10.155
2011-07-06,9.96375
2011-07-07,9.9475
2011-07-08,9.94375
2011-07-11,9.65
2011-07-12,9.775
2011-07-13,9.91625
2011-07-14,9.7825
2011-07-15,9.74125
2011-07-18,9.71
2011-07-19,10.3
2011-07-20,10.14875
2011-07-21,10.0525
2011-07-22,9.95875
2011-07-25,9.82375
2011-07-26,9.43125
2011-07-27,9.00625
2011-07-28,9.3125
2011-07-29,9.17625
2011-08-01,9.10875
2011-08-02,8.6475
2011-08-03,8.76625
2011-08-04,8.09875
2011-08-05,7.83
2011-08-08,6.99125
2011-08-09,7.66
2011-08-10,7.385
2011-08-11,7.8675
2011-08-12,7.96625
2011-08-15,8.245
2011-08-16,7.93
2011-08-17,7.3925
2011-08-18,6.97875
2011-08-19,6.5975
2011-08-22,6.99875
2011-08-23,7.82875
2011-08-24,7.865
2011-08-25,7.45125
2011-08-26,8.4375
2011-08-29,8.76375
2011-08-30,9.045
2011-08-31,8.8575
2011-09-01,8.71625
2011-09-02,8.42
2011-09-06,8.49875
2011-09-07,8.895
2011-09-08,8.84625
2011-09-09,8.4425
2011-09-12,8.6725
2011-09-13,8.89625
2011-09-14,9.405
2011-09-15,9.6025
2011-09-16,9.86
2011-09-19,9.82375
2011-09-20,9.56625
2011-09-21,9.21
2011-09-22,8.815
2011-09-23,9.08375
2011-09-26,9.5275
2011-09-27,9.4425
2011-09-28,9.13125
2011-09-29,8.8125
2011-09-30,8.30125
2011-10-03,8.07125
2011-10-04,8.5075
2011-10-05,8.65625
2011-10-06,9.0325
2011-10-07,8.745
2011-10-10,9.30625
2011-10-11,9.40875
2011-10-12,9.28125
2011-10-13,9.1875
2011-10-14,9.33
2011-10-17,9.06
2011-10-18,9.15125
2011-10-19,8.91125
2011-10-20,8.95875
2011-10-21,9.13875
2011-10-24,9.54125
2011-10-25,10.01875
2011-10-26,10.36125
2011-10-27,10.75
2011-10-28,10.72875
2011-10-31,10.55125
2011-11-01,10.25625
2011-11-02,10.475
2011-11-03,10.72
2011-11-04,10.5375
2011-11-07,10.4375
2011-11-08,10.47125
2011-11-09,10.11125
2011-11-10,10.13
2011-11-11,10.4875
2011-11-14,10.36875
2011-11-15,10.41
2011-11-16,10.10625
2011-11-17,9.825
2011-11-18,9.61125
2011-11-21,9.46125
2011-11-22,9.3825
2011-11-23,9.55375
2011-11-25,9.33625
2011-11-28,9.95125
2011-11-29,9.78875
2011-11-30,10.16625
2011-12-01,10.2325
2011-12-02,10.23
2011-12-05,10.50625
2011-12-06,10.32875
2011-12-07,10.2775
2011-12-08,9.9875
2011-12-09,10.3375
2011-12-12,9.89
2011-12-13,9.31
2011-12-14,9.24875
2011-12-15,9.26625
2011-12-16,9.26625
2011-12-19,9.00375
2011-12-20,9.0425
2011-12-21,8.89
2011-12-22,8.82375
2011-12-23,9.1475
2011-12-27,9.2125
2011-12-28,9.06875
2011-12-29,8.98
2011-12-30,8.97375
2012-01-03,9.0225
2012-01-04,9.0825
2012-01-05,9.15625
2012-01-06,9.26875
2012-01-09,9.29625
2012-01-10,9.39375
2012-01-11,9.47
2012-01-12,9.7075
2012-01-13,9.64625
2012-01-17,9.53375
2012-01-18,9.155
2012-01-19,9.1175
2012-01-20,9.2025
2012-01-23,9.47125
2012-01-24,9.55
2012-01-25,9.68625
2012-01-26,9.175
2012-01-27,9.615
2012-01-30,9.6325
2012-01-31,9.9525
2012-02-01,9.805
2012-02-02,9.6975
2012-02-03,10.0575
2012-02-06,10.1
2012-02-07,10.12875
2012-02-08,10.2
2012-02-09,10.3525
2012-02-10,10.25625
2012-02-13,10.31
2012-02-14,10.59375
2012-02-15,10.50625
2012-02-16,10.70375
2012-02-17,10.60875
2012-02-21,10.315
2012-02-22,10.35125
2012-02-23,10.3
2012-02-24,10.72875
2012-02-27,10.895
2012-02-28,10.965
2012-02-29,11.155
2012-03-01,11.515
2012-03-02,11.5275
2012-03-05,11.49
2012-03-06,11.105
2012-03-07,11.3775
2012-03-08,11.60625
2012-03-09,11.8675
2012-03-12,11.91875
2012-03-13,12.2125
2012-03-14,12.19625
2012-03-15,12.00375
2012-03-16,11.78875
2012-03-19,11.9725
2012-03-20,12.0725
2012-03-21,12.20625
2012-03-22,12.2175
2012-03-23,12.1375
2012-03-26,12.37
2012-03-27,12.2
2012-03-28,11.985
2012-03-29,11.755
2012-03-30,11.75
2012-04-02,12.02375
2012-04-03,12.26125
2012-04-04,11.80625
2012-04-05,11.94125
2012-04-09,11.90875
2012-04-10,11.53125
2012-04-11,11.77625
2012-04-12,11.885
2012-04-13,12.0325
2012-04-16,11.885
2012-04-17,12.04875
2012-04-18,12.1275
2012-04-19,12.0625
2012-04-20,12.69125
2012-04-23,12.55625
2012-04-24,11.9175
2012-04-25,12.0825
2012-04-26,12.19875
2012-04-27,12.36125
2012-04-30,12.24125
2012-05-01,12.28875
2012-05-02,12.63875
2012-05-03,12.42125
2012-05-04,12.06625
2012-05-07,12.10125
2012-05-08,11.585
2012-05-09,11.7425
2012-05-10,11.73375
2012-05-11,11.8525
2012-05-14,11.7575
2012-05-15,11.825
2012-05-16,11.84125
2012-05-17,11.25375
2012-05-18,11.125
2012-05-21,11.65125
2012-05-22,11.795
2012-05-23,11.86
2012-05-24,12.16125
2012-05-25,12.27375
2012-05-29,12.595
2012-05-30,12.5875
2012-05-31,12.59125
2012-06-01,11.96875
2012-06-04,12.16375
2012-06-05,12.3825
2012-06-06,12.66875
2012-06-07,12.4775
2012-06-08,12.91375
2012-06-11,12.8425
2012-06-12,13.22875
2012-06-13,12.61625
2012-06-14,12.71
2012-06-15,13.21875
2012-06-18,13.26
2012-06-19,13.305
2012-06-20,13.1475
2012-06-21,12.30875
2012-06-22,12.47
2012-06-25,12.14875
2012-06-26,12.07375
2012-06-27,11.65375
2012-06-28,11.31375
2012-06-29,11.81
2012-07-02,11.47125
2012-07-03,11.455
2012-07-05,11.735
2012-07-06,11.4775
2012-07-09,11.53625
2012-07-10,11.7325
2012-07-11,11.3675
2012-07-12,11.58
2012-07-13,11.85
2012-07-16,11.7625
2012-07-17,12.16
2012-07-18,12.36
2012-07-19,12.6325
2012-07-20,12.3975
2012-07-23,12.095
2012-07-24,13.1975
2012-07-25,13.48
2012-07-26,13.8275
2012-07-27,13.785
2012-07-30,13.8525
2012-07-31,13.61
2012-08-01,13.375
2012-08-02,13.5275
2012-08-03,14.0275
2012-08-06,14.4175
2012-08-07,14.1875
2012-08-08,14.1725
2012-08-09,14.3375
2012-08-10,14.19
2012-08-13,14.22
2012-08-14,14.105
2012-08-15,13.99
2012-08-16,14.125
2012-08-17,14.4325
2012-08-20,14.1875
2012-08-21,14.1475
2012-08-22,14.2075
2012-08-23,14.2975
2012-08-24,13.9675
2012-08-27,13.8875
2012-08-28,14.3475
2012-08-29,14.39
2012-08-30,14.42
2012-08-31,14.5525
2012-09-04,14.675
2012-09-05,14.3625
2012-09-06,14.8325
2012-09-07,14.91
2012-09-10,14.9
2012-09-11,14.805
2012-09-12,14.8775
2012-09-13,14.825
2012-09-14,15.0075
2012-09-17,14.7625
2012-09-18,14.4875
2012-09-19,14.535
2012-09-20,14.2625
2012-09-21,14.135
2012-09-24,14.1125
2012-09-25,13.655
2012-09-26,13.665
2012-09-27,14.0
2012-09-28,13.9575
2012-10-01,13.875
2012-10-02,13.97
2012-10-03,13.7225
2012-10-04,14.095
2012-10-05,14.015
2012-10-08,13.9025
2012-10-09,13.53
2012-10-10,13.575
2012-10-11,13.6475
2012-10-12,13.64
2012-10-15,13.995
2012-10-16,14.52
2012-10-17,14.65
2012-10-18,14.8175
2012-10-19,14.6875
2012-10-22,14.4375
2012-10-23,14.36
2012-10-24,14.155
2012-10-25,13.2325
2012-10-26,13.0375
2012-10-31,13.065
2012-11-01,13.28
2012-11-02,13.17
2012-11-05,13.25
2012-11-06,13.4
2012-11-07,13.215
2012-11-08,12.6275
2012-11-09,12.4725
2012-11-12,12.405
2012-11-13,12.785
2012-11-14,12.4475
2012-11-15,12.54
2012-11-16,12.69
2012-11-19,12.815
2012-11-20,12.9825
2012-11-21,13.085
2012-11-23,13.185
2012-11-26,13.41
2012-11-27,13.525
2012-11-28,13.685
2012-11-29,13.4575
2012-11-30,12.9575
2012-12-03,13.16
2012-12-04,13.0275
2012-12-05,12.9775
2012-12-06,13.1825
2012-12-07,13.04
2012-12-10,12.5325
2012-12-11,12.8275
2012-12-12,12.64
2012-12-13,12.115
2012-12-14,12.0525
2012-12-17,11.9725
2012-12-18,12.4675
2012-12-19,12.2525
2012-12-20,11.8675
2012-12-21,12.265
2012-12-24,12.3125
2012-12-26,11.9125
2012-12-27,12.0125
2012-12-28,11.855
2012-12-31,12.1325
2013-01-02,12.0825
2013-01-03,12.415
2013-01-04,12.3375
2013-01-07,12.1075
2013-01-08,12.16
2013-01-09,11.6625
2013-01-10,11.92
2013-01-11,12.0225
2013-01-14,12.085
2013-01-15,11.8625
2013-01-16,11.765
2013-01-17,11.7375
2013-01-18,11.565
2013-01-22,11.86
2013-01-23,11.9225
2013-01-24,11.465
2013-01-25,12.065
2013-01-28,11.9775
2013-01-29,12.0775
2013-01-30,12.0325
2013-01-31,12.7175
2013-02-01,12.625
2013-02-04,12.49
2013-02-05,12.6175
2013-02-06,12.525
2013-02-07,12.485
2013-02-08,12.55
2013-02-11,12.455
2013-02-12,12.43
2013-02-13,12.175
2013-02-14,12.225
2013-02-15,12.3875
2013-02-19,12.44
2013-02-20,12.19
2013-02-21,11.935
2013-02-22,11.8125
2013-02-25,11.6725
2013-02-26,11.8825
2013-02-27,12.0525
2013-02-28,12.32
2013-03-01,12.365
2013-03-04,12.4925
2013-03-05,12.4775
2013-03-06,12.5525
2013-03-07,12.625
2013-03-08,12.285
2013-03-11,12.17
2013-03-12,12.1275
2013-03-13,12.4275
2013-03-14,12.77
2013-03-15,12.665
2013-03-18,12.5525
2013-03-19,12.12
2013-03-20,12.4025
2013-03-21,12.0925
2013-03-22,12.65
2013-03-25,12.6775
2013-03-26,12.6625
2013-03-27,12.7425
2013-03-28,12.8
2013-04-01,12.64
2013-04-02,12.905
2013-04-03,13.3125
2013-04-04,13.3075
2013-04-05,13.26
2013-04-08,13.505
2013-04-09,13.5525
2013-04-10,13.7425
2013-04-11,14.0075
2013-04-12,14.25
2013-04-15,14.0975
2013-04-16,14.1925
2013-04-17,14.205
2013-04-18,13.9175
2013-04-19,14.1025
2013-04-22,13.815
2013-04-23,13.8675
2013-04-24,13.9925
2013-04-25,14.1125
2013-04-26,13.94
2013-04-29,13.98
2013-04-30,14.27
2013-05-01,14.09
2013-05-02,14.235
2013-05-03,14.4275
2013-05-06,14.4125
2013-05-07,14.465
2013-05-08,14.5525
2013-05-09,14.6625
2013-05-10,14.9625
2013-05-13,14.8575
2013-05-14,15.1525
2013-05-15,15.345
2013-05-16,15.3475
2013-05-17,15.6275
2013-05-20,15.52
2013-05-21,16.075
2013-05-22,15.89
2013-05-23,15.7525
2013-05-24,15.635
2013-05-28,15.8225
2013-05-29,15.685
2013-05-30,15.685
2013-05-31,15.5
2013-06-03,15.4375
2013-06-04,15.385
2013-06-05,14.91
2013-06-06,14.8625
2013-06-07,14.955
2013-06-10,15.01
2013-06-11,14.9
2013-06-12,14.76
2013-06-13,14.8475
2013-06-14,14.795
2013-06-17,14.8675
2013-06-18,15.015
2013-06-19,14.92
2013-06-20,14.43
2013-06-21,14.205
2013-06-24,14.17
2013-06-25,14.375
2013-06-26,14.4375
2013-06-27,14.615
2013-06-28,14.9275
2013-07-01,15.02
2013-07-02,15.005
2013-07-03,15.19
2013-07-05,15.305
2013-07-08,15.395
2013-07-09,15.42
2013-07-10,15.4525
2013-07-11,15.0875
2013-07-12,15.2
2013-07-15,15.215
2013-07-16,14.955
2013-07-17,15.085
2013-07-18,15.2775
2013-07-19,15.3825
2013-07-22,15.3675
2013-07-23,15.475
2013-07-24,15.4575
2013-07-25,17.345
2013-07-26,17.1325
2013-07-29,16.915
2013-07-30,16.9575
2013-07-31,16.7825
2013-08-01,17.375
2013-08-02,17.2825
2013-08-05,17.3175
2013-08-06,17.51
2013-08-07,17.375
2013-08-08,17.995
2013-08-09,18.1725
2013-08-12,18.4825
2013-08-13,18.5175
2013-08-14,18.325
2013-08-15,17.65
2013-08-16,17.2325
2013-08-19,17.6675
2013-08-20,17.8775
2013-08-21,18.1125
2013-08-22,18.05
2013-08-23,18.29
2013-08-26,18.465
2013-08-27,18.0175
2013-08-28,18.0875
2013-08-29,18.33
2013-08-30,18.16
2013-09-03,18.5325
2013-09-04,18.6975
2013-09-05,19.2225
2013-09-06,19.3
2013-09-09,19.8275
2013-09-10,20.015
2013-09-11,20.2925
2013-09-12,20.1475
2013-09-13,19.625
2013-09-16,18.86
2013-09-17,19.205
2013-09-18,19.49
2013-09-19,19.41
2013-09-20,19.47
2013-09-23,19.295
2013-09-24,19.3975
2013-09-25,19.4525
2013-09-26,19.7775
2013-09-27,19.9975
2013-09-30,19.8625
2013-10-01,20.6725
2013-10-02,20.6
2013-10-03,20.22
2013-10-04,20.2775
2013-10-07,19.8475
2013-10-08,19.0875
2013-10-09,19.385
2013-10-10,19.75
2013-10-11,19.5925
2013-10-14,19.815
2013-10-15,20.14
2013-10-16,20.555
2013-10-17,20.53
2013-10-18,21.3225
2013-10-21,20.995
2013-10-22,20.8075
2013-10-23,20.995
2013-10-24,19.995
2013-10-25,20.045
2013-10-28,20.25
2013-10-29,20.2675
2013-10-30,20.365
2013-10-31,20.2875
2013-11-01,20.065
2013-11-04,20.0975
2013-11-05,20.0475
2013-11-06,19.815
2013-11-07,19.0875
2013-11-08,19.735
2013-11-11,20.07
2013-11-12,20.0175
2013-11-13,20.66
2013-11-14,20.8825
2013-11-15,20.8875
2013-11-18,20.3775
2013-11-19,19.995
2013-11-20,19.7775
2013-11-21,20.1675
2013-11-22,20.12
2013-11-25,20.0775
2013-11-26,20.28
2013-11-27,20.4825
2013-11-29,20.175
2013-12-02,20.2925
2013-12-03,20.2775
2013-12-04,20.1225
2013-12-05,20.4925
2013-12-06,20.5225
2013-12-09,20.54
2013-12-10,20.7675
2013-12-11,21.1175
2013-12-12,21.045
2013-12-13,20.9225
2013-12-16,21.1425
2013-12-17,21.155
2013-12-18,21.5825
2013-12-19,21.5125
2013-12-20,21.51
2013-12-23,21.4825
2013-12-24,21.5625
2013-12-26,21.6175
2013-12-27,21.495
2013-12-30,21.7375
2013-12-31,21.825
2014-01-02,21.745
2014-01-03,21.7475
2014-01-06,21.6525
2014-01-07,21.695
2014-01-08,21.725
2014-01-09,21.9725
2014-01-10,22.1875
2014-01-13,21.2325
2014-01-14,21.2725
2014-01-15,21.2575
2014-01-16,20.605
2014-01-17,20.4975
2014-01-21,21.195
2014-01-22,20.9975
2014-01-23,20.975
2014-01-24,20.8725
2014-01-27,20.7325
2014-01-28,21.445
2014-01-29,21.305
2014-01-30,26.19
2014-01-31,27.0275
2014-02-03,26.41
2014-02-04,26.1625
2014-02-05,26.2175
2014-02-06,26.5425
2014-02-07,27.295
2014-02-10,27.0575
2014-02-11,27.0625
2014-02-12,26.99
2014-02-13,27.145
2014-02-14,26.5
2014-02-18,26.865
2014-02-19,26.7575
2014-02-20,26.7975
2014-02-21,28.17
2014-02-24,28.8075
2014-02-25,29.175
2014-02-26,29.025
2014-02-27,29.0875
2014-02-28,28.2875
2014-03-03,28.4075
2014-03-04,29.295
2014-03-05,29.015
2014-03-06,28.95
2014-03-07,29.1025
2014-03-10,29.35
2014-03-11,29.125
2014-03-12,29.355
2014-03-13,29.1025
2014-03-14,29.3375
2014-03-17,29.9175
2014-03-18,31.11
2014-03-19,30.5025
2014-03-20,30.4625
2014-03-21,30.04
2014-03-24,29.66
2014-03-25,28.635
2014-03-26,28.395
2014-03-27,28.65
2014-03-28,28.805
2014-03-31,28.66
2014-04-01,29.0
2014-04-02,29.72
2014-04-03,28.165
2014-04-04,26.0825
2014-04-07,25.6275
2014-04-08,26.465
2014-04-09,27.1575
2014-04-10,25.56
2014-04-11,25.47
2014-04-14,25.54
2014-04-15,26.225
2014-04-16,26.875
2014-04-17,26.53
2014-04-21,26.505
2014-04-22,26.935
2014-04-23,27.22
2014-04-24,25.21
2014-04-25,24.21
2014-04-28,23.37
2014-04-29,23.585
2014-04-30,24.445
2014-05-01,24.59
2014-05-02,24.42
2014-05-05,24.29
2014-05-06,23.86
2014-05-07,23.12
2014-05-08,23.285
2014-05-09,23.395
2014-05-12,24.475
2014-05-13,24.05
2014-05-14,23.66
2014-05-15,23.16
2014-05-16,23.335
2014-05-19,23.7
2014-05-20,23.395
2014-05-21,23.56
2014-05-22,23.945
2014-05-23,24.185
2014-05-27,24.925
2014-05-28,25.075
2014-05-29,25.395
2014-05-30,25.395
2014-06-02,25.735
2014-06-03,25.55
2014-06-04,26.81
2014-06-05,27.525
2014-06-06,28.005
2014-06-09,27.93
2014-06-10,28.095
2014-06-11,28.015
2014-06-12,28.305
2014-06-13,28.755
2014-06-16,29.255
2014-06-17,29.795
2014-06-18,29.825
2014-06-19,29.37
2014-06-20,29.44
2014-06-23,29.225
2014-06-24,28.91
2014-06-25,29.58
2014-06-26,29.585
2014-06-27,29.745
2014-06-30,29.745
2014-07-01,30.14
2014-07-02,29.63
2014-07-03,30.125
2014-07-07,29.665
2014-07-08,29.11
2014-07-09,29.955
2014-07-10,29.095
2014-07-11,29.37
2014-07-14,29.49
2014-07-15,29.185
2014-07-16,28.67
2014-07-17,28.5
2014-07-18,29.305
2014-07-21,29.48
2014-07-22,30.13
2014-07-23,30.315
2014-07-24,34.775
2014-07-25,34.555
2014-07-28,34.815
2014-07-29,34.425
2014-07-30,34.61
2014-07-31,33.375
2014-08-01,33.72
2014-08-04,34.14
2014-08-05,34.175
2014-08-06,34.12
2014-08-07,33.87
2014-08-08,34.245
2014-08-11,34.45
2014-08-12,34.18
2014-08-13,34.545
2014-08-14,34.4
2014-08-15,34.42
2014-08-18,35.09
2014-08-19,35.06
2014-08-20,35.28
2014-08-21,34.72
2014-08-22,35.31
2014-08-25,35.275
2014-08-26,35.41
2014-08-27,35.03
2014-08-28,34.84
2014-08-29,34.18
2014-09-02,35.565
2014-09-03,35.17
2014-09-04,35.985
2014-09-05,36.265
2014-09-08,36.345
2014-09-09,35.3
2014-09-10,35.06
2014-09-11,34.96
2014-09-12,34.62
2014-09-15,33.595
2014-09-16,33.875
2014-09-17,34.545
2014-09-18,34.785
2014-09-19,34.205
2014-09-22,33.235
2014-09-23,33.44
2014-09-24,34.34
2014-09-25,33.775
2014-09-26,34.91
2014-09-29,35.06
2014-09-30,34.55
2014-10-01,33.185
2014-10-02,33.395
2014-10-03,33.92
2014-10-06,33.4
2014-10-07,33.005
2014-10-08,33.755
2014-10-09,32.685
2014-10-10,31.86
2014-10-13,30.82
2014-10-14,30.855
2014-10-15,31.505
2014-10-16,32.315
2014-10-17,32.565
2014-10-20,32.555
2014-10-21,33.725
2014-10-22,33.025
2014-10-23,32.17
2014-10-24,32.125
2014-10-27,32.355
2014-10-28,32.15
2014-10-29,32.135
2014-10-30,32.115
2014-10-31,32.79
2014-11-03,32.995
2014-11-04,32.395
2014-11-05,32.125
2014-11-06,33.14
2014-11-07,33.49
2014-11-10,34.17
2014-11-11,34.16
2014-11-12,34.575
2014-11-13,34.525
2014-11-14,34.575
2014-11-17,34.445
2014-11-18,34.685
2014-11-19,35.24
2014-11-20,35.205
2014-11-21,34.65
2014-11-24,35.0
2014-11-25,35.335
2014-11-26,35.74
2014-11-28,36.245
2014-12-01,34.89
2014-12-02,34.735
2014-12-03,34.94
2014-12-04,34.795
2014-12-05,34.715
2014-12-08,34.315
2014-12-09,34.17
2014-12-10,33.9
2014-12-11,34.265
2014-12-12,34.415
2014-12-15,34.27
2014-12-16,33.225
2014-12-17,34.575
2014-12-18,35.47
2014-12-19,34.545
2014-12-22,34.03
2014-12-23,33.895
2014-12-24,33.985
2014-12-26,34.045
2014-12-29,34.4
2014-12-30,34.165
2014-12-31,33.95
2015-01-02,33.445
2015-01-05,32.65
2015-01-06,32.11
2015-01-07,33.28
2015-01-08,34.135
2015-01-09,33.825
2015-01-12,33.565
2015-01-13,33.3
2015-01-14,32.875
2015-01-15,32.325
2015-01-16,32.6
2015-01-20,32.735
2015-01-21,33.29
2015-01-22,34.71
2015-01-23,34.91
2015-01-26,35.805
2015-01-27,35.98
2015-01-28,35.435
2015-01-29,36.4
2015-01-30,36.04
2015-02-02,35.975
2015-02-03,36.415
2015-02-04,36.785
2015-02-05,36.65
2015-02-06,37.055
2015-02-09,36.34
2015-02-10,36.685
2015-02-11,36.89
2015-02-12,36.975
2015-02-13,36.88
2015-02-17,36.45
2015-02-18,37.06
2015-02-19,36.915
2015-02-20,37.515
2015-02-23,37.935
2015-02-24,37.775
2015-02-25,38.225
2015-02-26,38.505
2015-02-27,38.505
2015-03-02,38.52
2015-03-03,38.22
2015-03-04,37.755
2015-03-05,37.895
2015-03-06,37.4
2015-03-09,37.9
2015-03-10,37.3
2015-03-11,37.305
2015-03-12,38.345
2015-03-13,38.025
2015-03-16,38.645
2015-03-17,39.405
2015-03-18,40.015
2015-03-19,40.505
2015-03-20,40.715
2015-03-23,40.92
2015-03-24,40.75
2015-03-25,39.725
2015-03-26,39.315
2015-03-27,39.85
2015-03-30,39.955
2015-03-31,40.375
2015-04-01,39.4
2015-04-02,39.705
2015-04-06,40.125
2015-04-07,40.42
2015-04-08,41.36
2015-04-09,42.095
2015-04-10,41.875
2015-04-13,42.555
2015-04-14,42.005
2015-04-15,42.105
2015-04-16,42.855
2015-04-17,42.57
2015-04-20,43.88
2015-04-21,41.76
2015-04-22,41.135
2015-04-23,41.63
2015-04-24,41.28
2015-04-27,40.725
2015-04-28,40.245
2015-04-29,39.45
2015-04-30,38.775
2015-05-01,38.98
2015-05-04,38.555
2015-05-05,38.54
2015-05-06,38.37
2015-05-07,38.88
2015-05-08,39.54
2015-05-11,39.13
2015-05-12,38.96
2015-05-13,38.685
2015-05-14,39.045
2015-05-15,38.91
2015-05-18,39.43
2015-05-19,39.29
2015-05-20,39.295
2015-05-21,39.1
2015-05-22,39.235
2015-05-26,38.86
2015-05-27,38.46
2015-05-28,39.19
2015-05-29,39.205
2015-06-01,39.31
2015-06-02,38.95
2015-06-03,39.19
2015-06-04,39.02
2015-06-05,40.92
2015-06-08,40.48
2015-06-09,40.335
2015-06-10,40.78
2015-06-11,40.63
2015-06-12,40.645
2015-06-15,40.595
2015-06-16,41.39
2015-06-17,41.32
2015-06-18,41.85
2015-06-19,41.59
