,Adjusted Close
2004-01-20,7.00333333333333
2004-01-21,6.96833333333333
2004-01-22,6.89
2004-01-23,6.70166666666667
2004-01-26,6.575
2004-01-27,6.43
2004-01-28,6.21166666666667
2004-01-29,6.12166666666667
2004-01-30,6.19166666666667
2004-02-02,6.36333333333333
2004-02-03,6.36833333333333
2004-02-04,6.11666666666667
2004-02-05,5.92666666666667
2004-02-06,6.05
2004-02-09,6.02
2004-02-10,6.10666666666667
2004-02-11,5.99333333333333
2004-02-12,5.91833333333333
2004-02-13,5.8
2004-02-17,5.9
2004-02-18,5.90666666666667
2004-02-19,5.62166666666667
2004-02-20,5.65666666666667
2004-02-23,5.53
2004-02-24,5.44833333333333
2004-02-25,5.50166666666667
2004-02-26,5.62666666666667
2004-02-27,5.52333333333333
2004-03-01,5.85
2004-03-02,5.73666666666667
2004-03-03,5.735
2004-03-04,5.83833333333333
2004-03-05,5.86
2004-03-08,5.5875
2004-03-09,5.44
2004-03-10,5.16
2004-03-11,5.225
2004-03-12,5.49
2004-03-15,5.3425
2004-03-16,5.37
2004-03-17,5.485
2004-03-18,5.47
2004-03-19,5.46
2004-03-22,5.305
2004-03-23,5.35
2004-03-24,5.38
2004-03-25,5.62
2004-03-26,5.625
2004-03-29,5.745
2004-03-30,5.845
2004-03-31,5.745
2004-04-01,5.78
2004-04-02,6.085
2004-04-05,6.0075
2004-04-06,5.8775
2004-04-07,6.0275
2004-04-08,6.0425
2004-04-12,6.2
2004-04-13,5.9675
2004-04-14,5.8625
2004-04-15,5.795
2004-04-16,5.74
2004-04-19,5.745
2004-04-20,5.6275
2004-04-21,5.86
2004-04-22,5.85
2004-04-23,5.8625
2004-04-26,5.6875
2004-04-27,6.495
2004-04-28,6.3025
2004-04-29,6.235
2004-04-30,6.2625
2004-05-03,6.46
2004-05-04,6.755
2004-05-05,6.735
2004-05-06,6.65
2004-05-07,6.4425
2004-05-10,6.31
2004-05-11,6.5125
2004-05-12,6.415
2004-05-13,6.3475
2004-05-14,6.21
2004-05-17,6.105
2004-05-18,6.11
2004-05-19,6.0275
2004-05-20,6.0325
2004-05-21,6.045
2004-05-24,6.25
2004-05-25,6.645
2004-05-26,6.6925
2004-05-27,6.865
2004-05-28,6.755
2004-06-01,6.6925
2004-06-02,6.8575
2004-06-03,6.4375
2004-06-04,6.6325
2004-06-07,6.9225
2004-06-08,7.1425
2004-06-09,6.9275
2004-06-10,6.72
2004-06-14,6.75
2004-06-15,6.86
2004-06-16,6.885
2004-06-17,6.7675
2004-06-18,6.75
2004-06-21,6.79
2004-06-22,6.78
2004-06-23,7.1125
2004-06-24,7.0525
2004-06-25,7.0425
2004-06-28,7.115
2004-06-29,7.1725
2004-06-30,6.9475
2004-07-01,6.85
2004-07-02,6.6
2004-07-06,6.2525
2004-07-07,6.2225
2004-07-08,6.1025
2004-07-09,6.175
2004-07-12,5.97
2004-07-13,6.0
2004-07-14,5.965
2004-07-15,5.915
2004-07-16,5.815
2004-07-19,5.7975
2004-07-20,5.875
2004-07-21,5.65
2004-07-22,5.7475
2004-07-23,5.425
2004-07-26,5.55
2004-07-27,6.6325
2004-07-28,6.7225
2004-07-29,6.79
2004-07-30,6.9425
2004-08-02,6.8325
2004-08-03,6.54
2004-08-04,6.5375
2004-08-05,6.5375
2004-08-06,6.41
2004-08-09,6.345
2004-08-10,6.66
2004-08-11,6.625
2004-08-12,6.43375
2004-08-13,6.395
2004-08-16,6.625
2004-08-17,6.5475
2004-08-18,6.8425
2004-08-19,6.85
2004-08-20,7.0
2004-08-23,6.9625
2004-08-24,6.94
2004-08-25,7.0
2004-08-26,6.7575
2004-08-27,6.915
2004-08-30,6.745
2004-08-31,6.885
2004-09-01,6.7775
2004-09-02,6.845
2004-09-03,6.81
2004-09-07,6.855
2004-09-08,6.74
2004-09-09,6.8625
2004-09-10,6.995
2004-09-13,7.545
2004-09-14,7.4775
2004-09-15,7.445
2004-09-16,7.55
2004-09-17,7.595
2004-09-20,7.5225
2004-09-21,7.5375
2004-09-22,7.235
2004-09-23,7.2125
2004-09-24,7.1475
2004-09-27,7.04
2004-09-28,7.3075
2004-09-29,7.68
2004-09-30,7.9
2004-10-01,8.0225
2004-10-04,7.975
2004-10-05,7.6
2004-10-06,7.5925
2004-10-07,7.4425
2004-10-08,7.215
2004-10-11,7.22
2004-10-12,7.33
2004-10-13,7.4525
2004-10-14,7.465
2004-10-15,7.4775
2004-10-18,7.41
2004-10-19,7.5775
2004-10-20,7.46
2004-10-21,7.425
2004-10-22,7.26375
2004-10-25,7.1
2004-10-26,6.4725
2004-10-27,7.2975
2004-10-28,7.2275
2004-10-29,7.1725
2004-11-01,7.2175
2004-11-02,7.125
2004-11-03,7.3275
2004-11-04,7.51
2004-11-05,7.5975
2004-11-08,7.5825
2004-11-09,7.6125
2004-11-10,7.605
2004-11-11,7.86
2004-11-12,7.9675
2004-11-15,7.88
2004-11-16,7.74
2004-11-17,7.8775
2004-11-18,7.875
2004-11-19,7.795
2004-11-22,7.7975
2004-11-23,7.8475
2004-11-24,7.725
2004-11-26,7.635
2004-11-29,7.8875
2004-11-30,7.8925
2004-12-01,8.2125
2004-12-02,8.2825
2004-12-03,8.43
2004-12-06,8.5425
2004-12-07,8.265
2004-12-08,8.3625
2004-12-09,8.3075
2004-12-10,8.1525
2004-12-13,8.0875
2004-12-14,8.145
2004-12-15,8.335
2004-12-16,7.995
2004-12-17,8.1175
2004-12-20,8.0
2004-12-21,7.975
2004-12-22,7.9625
2004-12-23,7.985
2004-12-27,7.9575
2004-12-28,8.29
2004-12-29,8.275
2004-12-30,8.3275
2004-12-31,8.26
2005-01-03,8.0825
2005-01-04,8.03
2005-01-05,7.9625
2005-01-06,7.82
2005-01-07,7.66
2005-01-10,7.675
2005-01-11,7.76
2005-01-12,7.8775
2005-01-13,7.6975
2005-01-14,7.83
2005-01-18,8.205
2005-01-19,8.1725
2005-01-20,8.2625
2005-01-21,8.225
2005-01-24,8.3175
2005-01-25,8.6725
2005-01-26,8.4625
2005-01-27,8.6775
2005-01-28,8.7575
2005-01-31,8.89
2005-02-01,9.0
2005-02-02,8.8925
2005-02-03,8.7525
2005-02-04,8.8025
2005-02-07,8.8825
2005-02-08,9.1
2005-02-09,8.8775
2005-02-10,8.9425
2005-02-11,9.1
2005-02-14,9.205
2005-02-15,9.3025
2005-02-16,9.12
2005-02-17,8.875
2005-02-18,8.85
2005-02-22,8.615
2005-02-23,8.5225
2005-02-24,8.9
2005-02-25,8.88
2005-02-28,9.005
2005-03-01,9.18
2005-03-02,9.1525
2005-03-03,9.025
2005-03-04,9.1125
2005-03-07,9.14
2005-03-08,8.9425
2005-03-09,8.7975
2005-03-10,8.8625
2005-03-11,8.7875
2005-03-14,8.805
2005-03-15,8.7775
2005-03-16,8.78
2005-03-17,9.09
2005-03-18,9.0875
2005-03-21,9.1425
2005-03-22,9.375
2005-03-23,9.1375
2005-03-24,9.2425
2005-03-28,8.445
2005-03-29,7.9875
2005-03-30,8.325
2005-03-31,8.4525
2005-04-01,8.4225
2005-04-04,8.4775
2005-04-05,8.62
2005-04-06,8.6
2005-04-07,8.6625
2005-04-08,8.4125
2005-04-11,8.48
2005-04-12,8.655
2005-04-13,8.53
2005-04-14,7.9675
2005-04-15,7.6425
2005-04-18,7.65875
2005-04-19,7.6625
2005-04-20,8.1675
2005-04-21,8.4575
2005-04-22,8.9325
2005-04-25,9.0
2005-04-26,8.825
2005-04-27,8.765
2005-04-28,8.58
2005-04-29,8.605
2005-05-02,8.7425
2005-05-03,8.8025
2005-05-04,9.04
2005-05-05,9.0225
2005-05-06,9.005
2005-05-09,9.3325
2005-05-10,9.2325
2005-05-11,9.1275
2005-05-12,9.09
2005-05-13,9.0775
2005-05-16,9.3125
2005-05-17,9.31
2005-05-18,9.7275
2005-05-19,9.8075
2005-05-20,9.7825
2005-05-23,9.8675
2005-05-24,10.1075
2005-05-25,9.96
2005-05-26,10.0225
2005-05-27,10.2575
2005-05-31,9.935
2005-06-01,10.0175
2005-06-02,10.0025
2005-06-03,9.8775
2005-06-06,9.7925
2005-06-07,9.795
2005-06-08,9.6575
2005-06-09,9.685
2005-06-10,9.5525
2005-06-13,9.64
2005-06-14,9.665
2005-06-15,9.4175
2005-06-16,9.3625
2005-06-17,9.5025
2005-06-20,9.5025
2005-06-21,9.785
2005-06-22,9.865
2005-06-23,9.65
2005-06-24,9.7025
2005-06-27,9.7125
2005-06-28,9.905
2005-06-29,9.7525
2005-06-30,9.7425
2005-07-01,9.65
2005-07-05,9.66
2005-07-06,9.7525
2005-07-07,9.78
2005-07-08,9.9875
2005-07-11,10.0475
2005-07-12,10.0525
2005-07-13,9.985
2005-07-14,10.2425
2005-07-15,10.23
2005-07-18,10.165
2005-07-19,10.685
2005-07-20,11.0775
2005-07-21,10.85625
2005-07-22,10.84625
2005-07-25,10.935
2005-07-26,10.9
2005-07-27,9.3875
2005-07-28,9.7575
2005-07-29,9.74
2005-08-01,9.5775
2005-08-02,9.6575
2005-08-03,9.42
2005-08-04,9.1975
2005-08-05,9.3
2005-08-08,9.0075
2005-08-09,9.0775
2005-08-10,9.1125
2005-08-11,9.17
2005-08-12,9.07
2005-08-15,9.2
2005-08-16,9.2725
2005-08-17,9.1625
2005-08-18,9.0025
2005-08-19,8.95
2005-08-22,9.005
2005-08-23,8.955
2005-08-24,8.9
2005-08-25,8.7825
2005-08-26,8.5475
2005-08-29,8.4675
2005-08-30,8.85
2005-08-31,9.13
2005-09-01,9.1825
2005-09-02,9.18
2005-09-06,8.795
2005-09-07,8.7925
2005-09-08,8.595
2005-09-09,8.315
2005-09-12,8.1
2005-09-13,8.1525
2005-09-14,8.56
2005-09-15,8.605
2005-09-16,8.6
2005-09-19,8.5025
2005-09-20,8.4875
2005-09-21,8.3
2005-09-22,8.1875
2005-09-23,8.1875
2005-09-26,8.125
2005-09-27,8.265
2005-09-28,8.545
2005-09-29,8.4775
2005-09-30,8.4225
2005-10-03,8.5775
2005-10-04,8.4725
2005-10-05,8.405
2005-10-06,8.15
2005-10-07,8.075
2005-10-10,7.8825
2005-10-11,7.7575
2005-10-12,7.675
2005-10-13,7.78825
2005-10-14,7.745
2005-10-17,7.8
2005-10-18,7.7375
2005-10-19,7.75
2005-10-20,7.8425
2005-10-21,7.1025
2005-10-24,7.375
2005-10-25,7.3725
2005-10-26,7.2775
2005-10-27,7.2225
2005-10-28,7.195
2005-10-31,7.2175
2005-11-01,7.2875
2005-11-02,7.4725
2005-11-03,7.365
2005-11-04,7.36
2005-11-07,7.3325
2005-11-08,7.37
2005-11-09,7.37
2005-11-10,7.43
2005-11-11,7.56
2005-11-14,7.65
2005-11-15,7.5925
2005-11-16,7.4825
2005-11-17,7.505
2005-11-18,7.575
2005-11-21,7.6875
2005-11-22,7.895
2005-11-23,7.925
2005-11-25,7.9525
2005-11-28,7.905
2005-11-29,8.015
2005-11-30,8.145
2005-12-01,8.482525
2005-12-02,8.43
2005-12-05,8.4825
2005-12-06,8.6375
2005-12-07,8.5325
2005-12-08,8.4675
2005-12-09,8.5075
2005-12-12,8.48
2005-12-13,8.5125
2005-12-14,8.55
2005-12-15,8.6025
2005-12-16,8.6125
2005-12-19,8.5725
2005-12-20,8.4975
2005-12-21,8.58
2005-12-22,8.5875
2005-12-23,8.64
2005-12-27,8.47
2005-12-28,8.49
2005-12-29,8.965
2005-12-30,8.8725
2006-01-03,9.015
2006-01-04,9.03
2006-01-05,8.9975
2006-01-06,9.07
2006-01-09,9.1725
2006-01-10,9.4325
2006-01-11,9.4525
2006-01-12,9.4375
2006-01-13,9.205
2006-01-17,8.875
2006-01-18,8.875
2006-01-19,9.1175
2006-01-20,8.935
2006-01-23,8.7925
2006-01-24,8.755
2006-01-25,10.44
2006-01-26,10.2475
2006-01-27,9.9725
2006-01-30,10.0525
2006-01-31,10.005
2006-02-01,9.895
2006-02-02,9.8725
2006-02-03,9.68
2006-02-06,9.6
2006-02-07,9.675
2006-02-08,9.7475
2006-02-09,9.755
2006-02-10,9.7175
2006-02-13,9.555
2006-02-14,9.68
2006-02-15,9.7175
2006-02-16,9.8
2006-02-17,9.8025
2006-02-21,9.7575
2006-02-22,10.02
2006-02-23,10.0825
2006-02-24,10.1225
2006-02-27,10.26
2006-02-28,10.2275
2006-03-01,10.2875
2006-03-02,10.875
2006-03-03,10.7425
2006-03-06,10.6275
2006-03-07,10.5775
2006-03-08,10.52
2006-03-09,10.2175
2006-03-10,10.2825
2006-03-13,10.465
2006-03-14,10.5925
2006-03-15,10.525
2006-03-16,10.705
2006-03-17,10.6625
2006-03-20,10.9725
2006-03-21,11.0675
2006-03-22,11.1275
2006-03-23,11.08
2006-03-24,11.2375
2006-03-27,11.13
2006-03-28,10.9175
2006-03-29,11.1925
2006-03-30,11.0175
2006-03-31,11.2625
2006-04-03,10.9625
2006-04-04,11.0775
2006-04-05,11.1875
2006-04-06,11.16
2006-04-07,11.1225
2006-04-10,10.95
2006-04-11,10.725
2006-04-12,10.6975
2006-04-13,10.76
2006-04-17,10.88
2006-04-18,10.745
2006-04-19,11.11
2006-04-20,12.07
2006-04-21,12.0275
2006-04-24,11.825
2006-04-25,11.9925
2006-04-26,11.8225
2006-04-27,11.77
2006-04-28,11.845
2006-05-01,11.78
2006-05-02,11.9325
2006-05-03,11.8
2006-05-04,12.0175
2006-05-05,12.13
2006-05-08,12.1075
2006-05-09,12.1175
2006-05-10,12.0475
2006-05-11,11.9175
2006-05-12,11.5525
2006-05-15,11.4
2006-05-16,11.435
2006-05-17,11.22
2006-05-18,11.2675
2006-05-19,11.105
2006-05-22,11.1975
2006-05-23,11.6175
2006-05-24,11.5
2006-05-25,11.695
2006-05-26,11.7875
2006-05-30,11.35
2006-05-31,11.485
2006-06-01,11.3975
2006-06-02,11.295
2006-06-05,11.11
2006-06-06,11.055
2006-06-07,10.9375
2006-06-08,10.4875
2006-06-09,10.7075
2006-06-12,10.375
2006-06-13,10.2525
2006-06-14,10.195
2006-06-15,10.5625
2006-06-16,10.315
2006-06-19,10.135
2006-06-20,10.03
2006-06-21,10.34
2006-06-22,10.1875
2006-06-23,10.08
2006-06-26,10.0625
2006-06-27,9.84
2006-06-28,10.05
2006-06-29,10.655
2006-06-30,11.16
2006-07-03,11.345
2006-07-05,11.2725
2006-07-06,11.325
2006-07-07,11.285
2006-07-10,11.3
2006-07-11,11.54
2006-07-12,11.44
2006-07-13,11.3825
2006-07-14,11.095
2006-07-17,10.725
2006-07-18,10.675
2006-07-19,10.8325
2006-07-20,10.785
2006-07-21,10.645
2006-07-24,10.695
2006-07-25,10.75
2006-07-26,11.5825
2006-07-27,11.675
2006-07-28,11.595
2006-07-31,12.0075
2006-08-01,11.6825
2006-08-02,11.7375
2006-08-03,12.2625
2006-08-04,12.1325
2006-08-07,12.13
2006-08-08,12.0575
2006-08-09,11.8
2006-08-10,12.105
2006-08-11,12.015
2006-08-14,11.775
2006-08-15,11.97
2006-08-16,12.2125
2006-08-17,12.225
2006-08-18,12.25
2006-08-21,12.775
2006-08-22,12.6875
2006-08-23,12.4625
2006-08-24,11.895
2006-08-25,11.895
2006-08-28,12.2325
2006-08-29,12.2025
2006-08-30,12.4875
2006-08-31,12.2425
2006-09-01,12.22
2006-09-05,12.3
2006-09-06,12.0525
2006-09-07,12.0525
2006-09-08,12.0225
2006-09-11,11.96
2006-09-12,12.0775
2006-09-13,12.1375
2006-09-14,12.05
2006-09-15,11.9425
2006-09-18,11.6
2006-09-19,11.6325
2006-09-20,11.6975
2006-09-21,11.745
2006-09-22,11.4825
2006-09-25,11.6075
2006-09-26,11.7725
2006-09-27,11.7825
2006-09-28,11.8625
2006-09-29,11.77
2006-10-02,11.645
2006-10-03,11.7775
2006-10-04,11.8725
2006-10-05,12.1875
2006-10-06,11.925
2006-10-09,11.9875
2006-10-10,12.13
2006-10-11,12.2375
2006-10-12,12.5
2006-10-13,12.5975
2006-10-16,12.7075
2006-10-17,12.64
2006-10-18,12.3325
2006-10-19,12.2325
2006-10-20,11.1625
2006-10-23,11.055
2006-10-24,11.05
2006-10-25,12.2125
2006-10-26,12.15
2006-10-27,11.93
2006-10-30,11.765
2006-10-31,11.555
2006-11-01,11.3025
2006-11-02,11.255
2006-11-03,11.1775
2006-11-06,11.195
2006-11-07,11.355
2006-11-08,11.3725
2006-11-09,11.575
2006-11-10,11.6775
2006-11-13,11.755
2006-11-14,11.9025
2006-11-15,12.165
2006-11-16,12.1375
2006-11-17,11.9375
2006-11-20,12.18
2006-11-21,12.2075
2006-11-22,12.4125
2006-11-24,12.53
2006-11-27,12.1425
2006-11-28,12.015
2006-11-29,11.9325
2006-11-30,11.9925
2006-12-01,11.95
2006-12-04,12.37
2006-12-05,12.475
2006-12-06,12.505
2006-12-07,12.375
2006-12-08,12.34
2006-12-11,12.31
2006-12-12,12.2925
2006-12-13,12.4
2006-12-14,12.65
2006-12-15,12.7325
2006-12-18,12.7375
2006-12-19,12.805
2006-12-20,13.0875
2006-12-21,12.99
2006-12-22,12.725
2006-12-26,12.9725
2006-12-27,13.0225
2006-12-28,12.995
2006-12-29,12.6825
2007-01-03,12.8925
2007-01-04,13.2575
2007-01-05,13.4075
2007-01-08,13.275
2007-01-09,13.365
2007-01-10,13.285
2007-01-11,13.6925
2007-01-12,13.75
2007-01-16,13.5325
2007-01-17,13.7725
2007-01-18,13.44
2007-01-19,13.495
2007-01-22,13.305
2007-01-23,13.3
2007-01-24,13.44
2007-01-25,13.2475
2007-01-26,14.145
2007-01-29,14.0425
2007-01-30,14.1
2007-01-31,14.145
2007-02-01,14.27
2007-02-02,14.0
2007-02-05,14.01
2007-02-06,14.025
2007-02-07,13.9775
2007-02-08,13.9325
2007-02-09,13.6475
2007-02-12,13.67
2007-02-13,13.655
2007-02-14,13.7175
2007-02-15,13.8325
2007-02-16,13.99
2007-02-20,13.8075
2007-02-21,13.93
2007-02-22,14.0225
2007-02-23,13.9
2007-02-26,13.81
2007-02-27,13.025
2007-02-28,13.23
2007-03-01,13.22
2007-03-02,13.12
2007-03-05,12.855
2007-03-06,13.15
2007-03-07,13.42
2007-03-08,13.23
2007-03-09,13.23
2007-03-12,13.345
2007-03-13,13.255
2007-03-14,13.22
2007-03-15,13.25
2007-03-16,13.17
2007-03-19,13.235
2007-03-20,13.24
2007-03-21,13.295
2007-03-22,13.505
2007-03-23,13.565
2007-03-26,13.56
2007-03-27,13.355
2007-03-28,13.335
2007-03-29,13.32
2007-03-30,13.42
2007-04-02,13.54
2007-04-03,13.645
2007-04-04,13.665
2007-04-05,13.64
2007-04-09,13.645
2007-04-10,13.46
2007-04-11,13.55
2007-04-12,13.725
2007-04-13,13.815
2007-04-16,14.145
2007-04-17,14.0
2007-04-18,14.055
2007-04-19,14.04
2007-04-20,14.0
2007-04-23,13.965
2007-04-24,14.19
2007-04-25,14.285
2007-04-26,14.64
2007-04-27,14.645
2007-04-30,14.34
2007-05-01,14.6
2007-05-02,14.745
2007-05-03,14.99
2007-05-04,15.71
2007-05-07,15.305
2007-05-08,15.395
2007-05-09,15.495
2007-05-10,15.115
2007-05-11,15.25
2007-05-14,15.15
2007-05-15,14.98
2007-05-16,14.84
2007-05-17,14.725
2007-05-18,14.92
2007-05-21,15.03
2007-05-22,15.09
2007-05-23,14.89
2007-05-24,14.525
2007-05-25,14.86
2007-05-29,14.765
2007-05-30,14.71
2007-05-31,14.595
2007-06-01,14.625
2007-06-04,14.7
2007-06-05,14.56
2007-06-06,14.55
2007-06-07,14.435
2007-06-08,14.575
2007-06-11,14.51
2007-06-12,14.55
2007-06-13,14.625
2007-06-14,14.92
2007-06-15,15.6
2007-06-18,15.39
2007-06-19,15.6
2007-06-20,15.8
2007-06-21,15.97
2007-06-22,15.785
2007-06-25,15.895
2007-06-26,16.025
2007-06-27,16.135
2007-06-28,16.155
2007-06-29,16.1
2007-07-02,16.325
2007-07-03,16.395
2007-07-05,16.41
2007-07-06,16.25
2007-07-09,16.425
2007-07-10,16.25
2007-07-11,16.535
2007-07-12,16.82
2007-07-13,16.855
2007-07-16,17.145
2007-07-17,16.97
2007-07-18,16.775
2007-07-19,16.745
2007-07-20,16.565
2007-07-23,16.565
2007-07-24,16.435
2007-07-25,16.71
2007-07-26,16.555
2007-07-27,16.5
2007-07-30,16.525
2007-07-31,16.515
2007-08-01,18.145
2007-08-02,19.195
2007-08-03,18.965
2007-08-06,19.225
2007-08-07,19.01
2007-08-08,19.015
2007-08-09,18.705
2007-08-10,18.445
2007-08-13,18.815
2007-08-14,18.505
2007-08-15,17.81
2007-08-16,17.32
2007-08-17,17.37
2007-08-20,17.63
2007-08-21,17.965
2007-08-22,18.59
2007-08-23,18.415
2007-08-24,18.495
2007-08-27,18.125
2007-08-28,17.435
2007-08-29,17.755
2007-08-30,17.665
2007-08-31,17.655
2007-09-04,17.9
2007-09-05,17.875
2007-09-06,18.035
2007-09-07,17.865
2007-09-10,17.69
2007-09-11,17.45
2007-09-12,17.325
2007-09-13,17.57
2007-09-14,18.18
2007-09-17,18.34
2007-09-18,18.995
2007-09-19,18.84
2007-09-20,18.5
2007-09-21,18.465
2007-09-24,18.895
2007-09-25,19.515
2007-09-26,19.975
2007-09-27,19.91
2007-09-28,19.605
2007-10-01,19.985
2007-10-02,20.095
2007-10-03,20.305
2007-10-04,19.94
2007-10-05,19.96
2007-10-08,20.99
2007-10-09,20.985
2007-10-10,21.0
2007-10-11,21.0
2007-10-12,20.775
2007-10-15,20.46
2007-10-16,20.98
2007-10-17,21.13
2007-10-18,21.155
2007-10-19,20.67
2007-10-22,20.295
2007-10-23,21.525
2007-10-24,21.145
2007-10-25,20.635
2007-10-26,20.54
2007-10-29,20.6
2007-10-30,20.4
2007-10-31,20.85
2007-11-01,20.455
2007-11-02,20.92
2007-11-05,20.68
2007-11-06,20.9
2007-11-07,20.32
2007-11-08,20.015
2007-11-09,19.46
2007-11-12,19.34
2007-11-13,19.69
2007-11-14,19.625
2007-11-15,19.205
2007-11-16,18.825
2007-11-19,18.07
2007-11-20,17.78
2007-11-21,17.425
2007-11-23,17.745
2007-11-26,17.645
2007-11-27,17.93
2007-11-28,18.585
2007-11-29,18.44
2007-11-30,18.535
2007-12-03,18.675
2007-12-04,18.4
2007-12-05,18.785
2007-12-06,19.385
2007-12-07,19.18
2007-12-10,18.365
2007-12-11,17.27
2007-12-12,16.45
2007-12-13,16.075
2007-12-14,15.795
2007-12-17,15.21
2007-12-18,15.815
2007-12-19,15.75
2007-12-20,15.805
2007-12-21,15.53
2007-12-24,16.065
2007-12-26,15.745
2007-12-27,15.37
2007-12-28,15.345
2007-12-31,15.12
2008-01-02,14.845
2008-01-03,14.81
2008-01-04,13.8
2008-01-07,13.42
2008-01-08,13.12
2008-01-09,13.675
2008-01-10,13.625
2008-01-11,12.88
2008-01-14,13.345
2008-01-15,13.02
2008-01-16,12.37
2008-01-17,11.965
2008-01-18,12.4
2008-01-22,12.185
2008-01-23,11.925
2008-01-24,14.92
2008-01-25,14.555
2008-01-28,15.135
2008-01-29,14.535
2008-01-30,13.305
2008-01-31,13.225
2008-02-01,13.695
2008-02-04,13.405
2008-02-05,13.17
2008-02-06,13.045
2008-02-07,13.135
2008-02-08,13.005
2008-02-11,13.2
2008-02-12,13.665
2008-02-13,14.025
2008-02-14,14.545
2008-02-15,14.18
2008-02-19,14.155
2008-02-20,14.025
2008-02-21,13.82
2008-02-22,13.94
2008-02-25,14.085
2008-02-26,14.28
2008-02-27,14.275
2008-02-28,14.145
2008-02-29,13.67
2008-03-03,13.895
2008-03-04,13.935
2008-03-05,14.005
2008-03-06,14.04
2008-03-07,13.775
2008-03-10,13.5
2008-03-11,13.96
2008-03-12,14.22
2008-03-13,14.155
2008-03-14,14.115
2008-03-17,13.83
2008-03-18,14.14
2008-03-19,13.915
2008-03-20,14.1
2008-03-24,14.79
2008-03-25,14.955
2008-03-26,14.955
2008-03-27,14.27
2008-03-28,13.92
2008-03-31,14.295
2008-04-01,14.115
2008-04-02,13.905
2008-04-03,14.215
2008-04-04,14.15
2008-04-07,13.67
2008-04-08,13.525
2008-04-09,13.205
2008-04-10,13.77
2008-04-11,13.435
2008-04-14,13.455
2008-04-15,13.3
2008-04-16,13.815
2008-04-17,13.7
2008-04-18,14.19
2008-04-21,14.0
2008-04-22,13.975
2008-04-23,13.65
2008-04-24,14.065
2008-04-25,17.45
2008-04-28,16.89
2008-04-29,16.585
2008-04-30,16.395
2008-05-01,16.91
2008-05-02,16.685
2008-05-05,16.765
2008-05-06,16.8
2008-05-07,16.455
2008-05-08,16.775
2008-05-09,16.62
2008-05-12,16.485
2008-05-13,17.04
2008-05-14,17.345
2008-05-15,17.52
2008-05-16,17.74
2008-05-19,17.5
2008-05-20,17.195
2008-05-21,17.305
2008-05-22,17.895
2008-05-23,18.65
2008-05-27,18.715
2008-05-28,19.265
2008-05-29,19.45
2008-05-30,19.92
2008-06-02,20.215
2008-06-03,20.085
2008-06-04,19.455
2008-06-05,19.425
2008-06-06,19.075
2008-06-09,18.925
2008-06-10,18.67
2008-06-11,18.195
2008-06-12,18.02
2008-06-13,18.855
2008-06-16,18.35
2008-06-17,18.41
2008-06-18,17.81
2008-06-19,18.11
2008-06-20,18.36
2008-06-23,18.875
2008-06-24,18.6
2008-06-25,19.07
2008-06-26,18.285
2008-06-27,18.02
2008-06-30,17.85
2008-07-01,17.355
2008-07-02,17.015
2008-07-03,17.075
2008-07-07,16.4
2008-07-08,16.725
2008-07-09,16.135
2008-07-10,16.56
2008-07-11,15.76
2008-07-14,15.525
2008-07-15,15.34
2008-07-16,15.81
2008-07-17,16.16
2008-07-18,16.275
2008-07-21,16.285
2008-07-22,17.04
2008-07-23,17.375
2008-07-24,16.685
2008-07-25,16.73
2008-07-28,16.615
2008-07-29,16.805
2008-07-30,16.87
2008-07-31,16.6
2008-08-01,16.43
2008-08-04,16.145
2008-08-05,16.56
2008-08-06,16.94
2008-08-07,16.55
2008-08-08,17.245
2008-08-11,17.205
2008-08-12,17.19
2008-08-13,17.295
2008-08-14,17.69
2008-08-15,17.725
2008-08-18,17.605
2008-08-19,17.19
2008-08-20,17.225
2008-08-21,17.27
2008-08-22,17.09
2008-08-25,16.63
2008-08-26,16.425
2008-08-27,16.595
2008-08-28,16.975
2008-08-29,16.925
2008-09-02,16.525
2008-09-03,15.995
2008-09-04,15.25
2008-09-05,15.31
2008-09-08,15.215
2008-09-09,14.705
2008-09-10,14.795
2008-09-11,14.815
2008-09-12,15.055
2008-09-15,14.505
2008-09-16,14.715
2008-09-17,14.12
2008-09-18,15.17
2008-09-19,15.495
2008-09-22,14.56
2008-09-23,14.45
2008-09-24,14.685
2008-09-25,14.75
2008-09-26,14.11
2008-09-29,12.985
2008-09-30,12.93
2008-10-01,12.455
2008-10-02,11.49
2008-10-03,10.72
2008-10-06,10.36
2008-10-07,9.925
2008-10-08,9.475
2008-10-09,9.275
2008-10-10,9.685
2008-10-13,10.415
2008-10-14,10.085
2008-10-15,9.26
2008-10-16,9.88
2008-10-17,10.09
2008-10-20,9.98
2008-10-21,9.42
2008-10-22,9.02
2008-10-23,8.4
2008-10-24,8.565
2008-10-27,8.11
2008-10-28,8.97
2008-10-29,9.4
2008-10-30,10.13
2008-10-31,10.285
2008-11-03,11.13
2008-11-04,11.515
2008-11-05,10.49
2008-11-06,10.0
2008-11-07,10.515
2008-11-10,10.23
2008-11-11,10.095
2008-11-12,9.13
2008-11-13,10.02
2008-11-14,9.62
2008-11-17,9.4
2008-11-18,9.105
2008-11-19,8.305
2008-11-20,7.78
2008-11-21,7.99
2008-11-24,8.655
2008-11-25,8.935
2008-11-26,10.045
2008-11-28,10.18
2008-12-01,8.42
2008-12-02,8.67
2008-12-03,8.65
2008-12-04,8.31
2008-12-05,8.58
